store_name,store_code
김수사,11673211
샤블리,1417591954
알라프리마,36893601
구구당,1074002248
인량훠궈,1290591526
장생건강원,1203544176
김천재의육회반한연어 신논현본점,38252334
디히랑,981579658
와사이 진,1365918313
후문포차,35572263
칙피스 신사점,1857521875
은행골 신사점,31363816
혜장국,1246108076
어거스트 힐 강남점,661051254
화다인,1351592138
신사890,1059781158
OPNNG,1376459277
홈수끼 학동점,36465914
브루클린더버거조인트 가로수길점,37256574
스시롭다,1105443717
갯벌의진주본점,35824520
메리가든,1601317880
킹박스,1714443618
효계,1010727183
정돈 강남점,1183428863
삼창교자,1781934048
진미평양냉면,37912785
콴안다오,354614937
달링키친,37912230
아이뽀유,1376511832
양꽃,1828224291
아낙 본점,20881962
써브웨이 신사역점,20690935
달맞이 본점,1231109089
상무초밥 강남역점,1653433739
획,1467277531
무월,36508127
삼육가 본점,37365742
온달집 본점,35781952
난장캠프,34249769
리북집,13419591
해몽,11687518
136길 육미,37996835
루프808,1488226670
우기식당,1809466236
상해루,1998347538
정육공방,1240960957
알로하포케 학동점,38327984
네기다이닝라운지,1141137916
강남어시장,1432555498
모던오뎅,1705916422
진대감 논현본점,13410427
트라가,1239744469
조개사냥 논현점,36924292
우정양곱창,1921750340
류몽민,1562525784
더플레이트 논현동점,13517177
가리비야 논현점,36170162
모노로그,1508997374
매덕스피자 신사점,1878231328
주택레스토랑,38692472
울트라멘,13129498
마이니치라멘,1017151589
지아니스나폴리 가로수길점,31896201
베러댄비프,31063435
현우동,1820911105
야사이마끼 쿠이신보,1931179940
매우매오 강남역별관,1284513189
논현손칼국수,33238438
신사전,1346291809
상석,1274639097
함지곱창전문 본점,11725899
어랑 생선밥상,38510115
프로간장새우 본점,20623952
영동그집,1005495070
세종한우정육점식당 2호점,34463139
다이닝포레,1945446361
우기식당 바다점,1776037148
탕탕집 논현본점,37867681
야키니쿠 킨세이,1343583072
송포갈비,164280595
맛짱조개,18836449
원강,11678576
새우의진수논현점,31103516
평양면옥,11710893
은화계 도산대로점,1649170201
이야기하나,21423603
유정식당,31744281
하남돼지집 신논현역점,33979929
빽돈 신논현직영점,1102942936
목포집,12783829
송화유수,1469291580
고소미부엌 본점,1277536305
대봉집 신사본점,1817134114
다온 바이뱀부,1568318079
해랑,36364192
대게만찬 강남점,1585733962
크래버대게나라 강남점,33408380
가람국시,32390248
인기명 역삼본점,35842761
대삼식당,38654935
육덕식당,30809000
신사소곱창 신사본점,20080419
삼정하누 본점,35559765
삼겹살전문점대통령,20563653
맹그르브고기집,1440556769
고반식당 가로수길점,38415392
사람사는 고깃집 김일도 신논현점,1265967036
춘이네닭도리탕 논현본점,848075128
광주육전,37997384
화랑불닭 24시 본관,13148609
삼청골명가 더수제비,20366586
초회장집,1207639249
진전복삼계탕 논현직영점,1913718125
모슬포숙성회 신논현점,1942886473
김치찜 신사,1639017925
영동소금구이 논현본점,32613811
난바우동 강남본점,1683909619
구루메스시,20798498
와슈다이닝 슈토,212256181
은하수,1148857962
김태완스시,35657272
스시츠바사,1292591534
무공돈까스 강남점,20850949
그림나베 학동역점,1182846928
이끼롤까스 가로수길점,21418931
필살기 돈가츠 신사점,1790310768
사가라멘 가로수길점,19882567
멘야산다이메,20132822
이자카야화분,1759765723
만요,1794421635
음 로바타야끼,779195941
눈치까스,1319337610
우제홍참치 논현점,32308138
카이수산,33252618
스시화,13149704
스시오마주,1730079135
갓덴스시 신사점,32800064
아빠곰수제돈까스,1370689238
스시마이우 가로수길점,1010207201
하쿠시,1187317798
야키토리묵 신사점,1265043186
아소산 겐안,1393074049
부엉이 식당,1824038108
토라레스토랑,1554146449
멘카오리,1138570926
스구식탁 가로수길점,1923851495
어리숙회,38484211
만뽀스키야키 강남 더인피닛스퀘어점,1168385208
누리초밥참치 본점,37437820
오마끼,1959383736
소노키 라멘,1294559601
서울왕돈까스 논현동지점,21434131
스시 히나타,1647478256
헤야,1212049721
우원돈가스,1917559639
동경규동 반포점,1619847750
히로야,1365049906
단스시,20601226
영동의밤,1724075617
오하라식당교토,1085877863
오레노 유메,1442991989
강남모밀 무이,1794042694
나리스시 논현본점,1769954562
무궁화덮밥,1334267691
스시타츠,1640148547
걍우동,1760178563
청춘닭꼬치 논현직영점,1446111484
이불덮밥 가로수점,1832338751
호랑이돈까스,1659928070
동경규동 학동점,1542010717
스시오사카,38779783
유다까,19866380
압구정꼬치1991 신논현점,31462281
우동각시,1811272742
유타로,37930082
홍명,18505540
일일향 논현2호점,36538591
천진영감,1228103415
취영루,37537313
주방류,1664979789
불이아 강남점,11818472
동방미식,1287244420
왕스덕 논현점,1908328156
징관청훠궈 가로수길점,1590307991
위징쉔,1117488715
논현양꼬치,18518437
신사양꼬치 신사본점,36620107
샤오당쟈마라탕 신사본점,1748847479
라공방 가로수길본점,1704756588
코스모왕양꼬치 논현본점,36721497
봉게짬뽕,1991865352
탕탕미엔,1803210185
취홍,20859235
타오타이랑,1779948196
더램 논현본점,20127319
동천홍 논현점,32260586
현경 논현본점,19862024
공리짬뽕 논현점,360881123
허우,1258413556
만추,1520361748
송림,1563119131
매화양꼬치 논현본점,33696255
제메이양꼬치 신사점,32239754
차유엔,1324124601
신룽푸마라탕 가로수길점,1635788293
논현각,13157837
마시내탕수육 강남점,1384024654
신삼국지 논현점,1196182450
홍콩반점0410 신사역점,37333148
천안문,18293357
교동짬뽕 학동역점,1812169809
임피리얼팰리스서울 중식당 천산,11715426
항차이,36848790
동천홍 학동점,21387136
홍콩반점 서초교보점,31044618
영인성,18505554
마봉양꼬치 논현언주역점,1857314408
마라공방 역삼점,1158582407
마라식객 논현점,1172426300
금홍,20897287
만석 짬뽕전문점,1849084277
경성양육관,20357403
난랑,21027893
청춘양꼬치포차,37467681
홍콩가,19582205
영자양꼬치,1667717348
귀비마라탕,1228563728
천미향,1559427681
만리향,13150097
대가호,37006123
취홍중화요리,1801850461
진시황,1345134998
천지궁 논현점,1916439731
미스터추,1255028845
금보성,18518888
하이디라오 서초지점,38314432
짜오,1173179651
상하이250,1064010758
강자림,1034522718
루위,65729586
쌍팔반점 언주점,1705176679
바오탕수 강남본점,1267845946
천린,18556895
딘타이펑 강남점,11845459
대가방 본점,11839623
호랑이식당,37841770
미분당 강남점,744404302
반피차이,33685119
포남사이곤,1115862977
버텍스 논현점,1811783320
르사이공 강남점,37525054
타이키친,37405572
생어거스틴 강남교보타워점,35188478
감성아시아,310606802
미타우동 비스트로,1028383462
에머이 가로수길,38673569
루나 레스토랑,11636355
반포식스 논현점,37815174
셰프런,38643860
미아사이공,1454192807
동남아식당,699545250
르사이공 강남 더인피닛스퀘어점,1347557780
포몬스 차병원점,30850365
헬로포,1707108289
알촌 논현점,1184549888
N237 다이닝펍,1448107326
고YORI,1421864137
퍼사이공,1546079867
어흥식당,1788524140
포가 베트남쌀국수,1837889035
배달의쌀국수 강남점,1097973068
오늘스프,1071346829
팬투디쉬,38571855
포베이 역삼충현점,672882282
땀땀,1298530125
와썹 파스타&필라프,1464486287
퍼남사이곤,1846358819
미엔아이 천등,1124870307
판다마라탕,1644245125
핸드앤몰트탭룸,1280097333
파파야리프,20815303
언택트파스타 강남점,1079587697
고슬 덮밥전문점,1081663617
미분당 신사점,1384470700
리얼통립(논현점),1981082567
연남토마 가로수길점,1791821100
롤리폴리 꼬또,1148488047
쏭타이 역삼점,1286616903
라화쿵부 삼성아이파크점,1127228588
올리고 덮밥&누들,1762230707
파스타레토,1427783876
아이피플스,1234058501
더가든,1545870786
연남토마 강남점,1067145031
레드캡파스타,1139219661
쁘라텟타이,1554979214
타이하우스강남점,698443667
베쌀집 프리미엄 쌀국수 전문,1858424179
현정키친,1286350787
마카오 굴국수,1160884902
인도미남임희동,1243755982
레몬그라스 타이,1204470192
열부,37997071
스몰디쉬빅쇼,1463782137
덮으라이스,1499678499
인딕슬로우,1327534325
파스타샵 역삼점,1353056287
육즙가득 함박스테키,1051696773
레호이 신사점,1619105485
청춘식당미래소년,36651713
나이쏘이 강남점,1537200954
로사안젤라 강남점,1310797711
베트남이랑,1890424195
블리스 인 씨암 신사점,1014815077
꿍탈레,38322388
코끼리쌀국수,1138988867
감성타코 가로수길점,983963257
온다,1040333531
PDR,1169550040
홍신애솔트2호점,1447487711
블랙스테이크 강남점,36932766
멜로우가든,1245209980
파사드인파사드,1199790506
에비바,1900348946
로얄라운지다이닝,13151443
빠비뚜엡,13443398
셰프 김태홍,45434985
탄광 논현점,1414842121
슬로우캘리 논현점,1571112026
일마또네,1673411064
다이닝 늘,207619416
블랑코,21016765
쉼,1313074299
핫이슈,37611385
씨블루,1847925813
뜨라또리아,13096204
굿사마리안레시피,1537940593
씨엔 루프탑 라운지,1819651426
쿠스퀘어,1656273486
두지엠아라크렘,34698516
카페리피 글래드 강남 라이브점,1894237904
비스트로 논현,1390686782
롤링파스타 가로수길점,1162472768
비바비보,1862873293
낰낰,1186522797
허밍,1008149703
포케웨이브,1598505010
올라아보 강남언주역점,1116064916
쿠치나 파스타 뜨라또리아,1393206844
디도,1853648772
시크릿가든,13172273
노보텔 앰배서더 서울 강남 앙뜨레,11714188
알리파스타,1131372520
글래드 라이브 아트마켓,61905047
Coro,1659535250
라파스타앤모어,1142217816
샐러브리티,1733018253
겨울그리고봄,1247082978
스파게티스토리 논현점,37082307
와이스파치오,1587780780
아띠,1451181445
알리파스타 차병원사거리점,1735485821
히스테릭셰프,1582956826
칼라바르셀로나,1164715876
프렌즈,38473470
안드레아아가사,1729305913
와인엔치즈지 강남점,1003865758
153테이블,1230242083
리슐랭,1919654914
스파게티스토리,38275784
더파스타 강남점,1956718037
샘라파스타 논현점,1043239205
포항1986,1551552937
부엌,31949634
치얼업,1612199844
오르꾸숑,1630343779
도셰프,19594193
배러샐러드,1489584736
나폴리제면소,1879343864
아웃백스테이크하우스 강남점,38737203
이유테이블,38705436
포포인츠 바이 쉐라톤 서울 강남 에볼루션,1945581935
더미노스,1321165280
쿠킹메이트,37997054
마롱,32349301
모음,258350451
미월당 가로수길본점,1681509355
덕자네방앗간,36281586
헬로키토,1926548422
빌라 드 스파이시 가로수길점,20135877
만두의전설,33077999
짱군떡볶이,1458630035
슈퍼집,36470412
밀떡팩토리,1140676135
서울호떡 논현직영점,1150149691
맛짱떡볶이,18843544
박실장떡볶이,36605105
양철지붕,18485132
스쿨푸드 가로수길점,31801607
미월당 논현점,1402880616
문스낵,34761952
신전떡볶이 논현점,38729095
싸다김밥 언주역점,1377185633
이삭토스트 논현역점,18288268
갈현동할머니떡볶이 강남본점,1827076908
떡순튀 논현점,37093078
싸다김밥 학동역점,1936003509
강남옛날돈까스즉석떡볶이,35562779
다옴 차병원사거리점,663621425
신천할매떡볶이 논현점,11604495
김가네김밥 학동역점,32822567
분식이이래도되는가 강남신사점,1055420558
삼첩분식 논현점,1677957420
탑토스트 논현본점,1596184487
빨간떡볶이 논현점,1089646956
응급실국물떡볶이 서울반포점,1159612884
